t_pedido,t_pedido_iso,t_devuelto,t_devuelto_iso,delta_s,evaluable,clasificacion_si_gt_60s
1785337200.0,2026-07-29T15:00:00,1785337200.032,2026-07-29T15:00:00.032000,0.032000064849853516,True,
1785338100.0,2026-07-29T15:15:00,1785338100.007,2026-07-29T15:15:00.007000,0.006999969482421875,True,
1785339000.0,2026-07-29T15:30:00,1785339000.027,2026-07-29T15:30:00.027000,0.026999950408935547,True,
1785339900.0,2026-07-29T15:45:00,1785339900.012,2026-07-29T15:45:00.012000,0.012000083923339844,True,
1785340800.0,2026-07-29T16:00:00,1785340800.001,2026-07-29T16:00:00.001000,0.0009999275207519531,True,
1785341700.0,2026-07-29T16:15:00,1785341700.224,2026-07-29T16:15:00.224000,0.2239999771118164,True,
1785342600.0,2026-07-29T16:30:00,1785342600.155,2026-07-29T16:30:00.155000,0.1549999713897705,True,
1785343500.0,2026-07-29T16:45:00,1785343500.055,2026-07-29T16:45:00.055000,0.05500006675720215,True,
1785344400.0,2026-07-29T17:00:00,1785348005.947,2026-07-29T18:00:05.947000,3605.947000026703,True,corte_mantenimiento
1785345300.0,2026-07-29T17:15:00,1785348005.947,2026-07-29T18:00:05.947000,2705.947000026703,True,corte_mantenimiento
1785346200.0,2026-07-29T17:30:00,1785348005.947,2026-07-29T18:00:05.947000,1805.9470000267029,True,corte_mantenimiento
1785347100.0,2026-07-29T17:45:00,1785348005.947,2026-07-29T18:00:05.947000,905.9470000267029,True,corte_mantenimiento
1785348000.0,2026-07-29T18:00:00,1785348005.947,2026-07-29T18:00:05.947000,5.947000026702881,True,
1785348900.0,2026-07-29T18:15:00,1785348900.129,2026-07-29T18:15:00.129000,0.12899994850158691,True,
1785349800.0,2026-07-29T18:30:00,1785349800.582,2026-07-29T18:30:00.582000,0.5820000171661377,True,
1785350700.0,2026-07-29T18:45:00,1785350700.097,2026-07-29T18:45:00.097000,0.0969998836517334,True,
1785351600.0,2026-07-29T19:00:00,1785351600.015,2026-07-29T19:00:00.015000,0.015000104904174805,True,
1785352500.0,2026-07-29T19:15:00,1785352500.035,2026-07-29T19:15:00.035000,0.03500008583068848,True,
1785353400.0,2026-07-29T19:30:00,1785353400.054,2026-07-29T19:30:00.054000,0.053999900817871094,True,
1785354300.0,2026-07-29T19:45:00,1785354300.002,2026-07-29T19:45:00.002000,0.002000093460083008,True,
1785355200.0,2026-07-29T20:00:00,1785355200.032,2026-07-29T20:00:00.032000,0.032000064849853516,True,
1785356100.0,2026-07-29T20:15:00,1785356100.031,2026-07-29T20:15:00.031000,0.03099989891052246,True,
1785357000.0,2026-07-29T20:30:00,1785357000.11,2026-07-29T20:30:00.110000,0.1099998950958252,True,
1785357900.0,2026-07-29T20:45:00,1785357900.209,2026-07-29T20:45:00.209000,0.2090001106262207,True,
1785358800.0,2026-07-29T21:00:00,1785358800.14,2026-07-29T21:00:00.140000,0.1400001049041748,True,
1785359700.0,2026-07-29T21:15:00,1785359700.024,2026-07-29T21:15:00.024000,0.023999929428100586,True,
1785360600.0,2026-07-29T21:30:00,1785360600.185,2026-07-29T21:30:00.185000,0.18499994277954102,True,
1785361500.0,2026-07-29T21:45:00,1785361500.068,2026-07-29T21:45:00.068000,0.06800007820129395,True,
1785362400.0,2026-07-29T22:00:00,1785362400.115,2026-07-29T22:00:00.115000,0.11500000953674316,True,
1785363300.0,2026-07-29T22:15:00,1785363300.152,2026-07-29T22:15:00.152000,0.15199995040893555,True,
1785364200.0,2026-07-29T22:30:00,1785364201.029,2026-07-29T22:30:01.029000,1.0290000438690186,True,
1785365100.0,2026-07-29T22:45:00,1785365100.221,2026-07-29T22:45:00.221000,0.22099995613098145,True,
1785366000.0,2026-07-29T23:00:00,1785366000.004,2026-07-29T23:00:00.004000,0.003999948501586914,True,
1785366900.0,2026-07-29T23:15:00,1785366900.206,2026-07-29T23:15:00.206000,0.20600008964538574,True,
1785367800.0,2026-07-29T23:30:00,1785367800.034,2026-07-29T23:30:00.034000,0.03399991989135742,True,
1785368700.0,2026-07-29T23:45:00,1785368700.297,2026-07-29T23:45:00.297000,0.2969999313354492,True,
1785369600.0,2026-07-30T00:00:00,1785369600.167,2026-07-30T00:00:00.167000,0.16700005531311035,True,
1785370500.0,2026-07-30T00:15:00,1785370500.2,2026-07-30T00:15:00.200000,0.20000004768371582,True,
1785371400.0,2026-07-30T00:30:00,1785371400.018,2026-07-30T00:30:00.018000,0.017999887466430664,True,
1785372300.0,2026-07-30T00:45:00,1785372300.067,2026-07-30T00:45:00.067000,0.06699991226196289,True,
1785373200.0,2026-07-30T01:00:00,1785373200.004,2026-07-30T01:00:00.004000,0.003999948501586914,True,
1785374100.0,2026-07-30T01:15:00,1785374100.247,2026-07-30T01:15:00.247000,0.24699997901916504,True,
1785375000.0,2026-07-30T01:30:00,1785375000.1,2026-07-30T01:30:00.100000,0.09999990463256836,True,
1785375900.0,2026-07-30T01:45:00,1785375900.02,2026-07-30T01:45:00.020000,0.019999980926513672,True,
1785376800.0,2026-07-30T02:00:00,1785376800.376,2026-07-30T02:00:00.376000,0.37599992752075195,True,
1785377700.0,2026-07-30T02:15:00,1785377700.163,2026-07-30T02:15:00.163000,0.16300010681152344,True,
1785378600.0,2026-07-30T02:30:00,1785378600.081,2026-07-30T02:30:00.081000,0.08100008964538574,True,
1785379500.0,2026-07-30T02:45:00,1785379500.002,2026-07-30T02:45:00.002000,0.002000093460083008,True,
1785380400.0,2026-07-30T03:00:00,1785380400.03,2026-07-30T03:00:00.030000,0.029999971389770508,True,
1785381300.0,2026-07-30T03:15:00,1785381300.008,2026-07-30T03:15:00.008000,0.007999897003173828,True,
1785382200.0,2026-07-30T03:30:00,1785382200.189,2026-07-30T03:30:00.189000,0.18899989128112793,True,
1785383100.0,2026-07-30T03:45:00,1785383100.12,2026-07-30T03:45:00.120000,0.11999988555908203,True,
1785384000.0,2026-07-30T04:00:00,1785384000.084,2026-07-30T04:00:00.084000,0.0840001106262207,True,
1785384900.0,2026-07-30T04:15:00,1785384900.012,2026-07-30T04:15:00.012000,0.012000083923339844,True,
1785385800.0,2026-07-30T04:30:00,1785385800.053,2026-07-30T04:30:00.053000,0.05299997329711914,True,
1785386700.0,2026-07-30T04:45:00,1785386700.188,2026-07-30T04:45:00.188000,0.18799996376037598,True,
1785387600.0,2026-07-30T05:00:00,1785387600.043,2026-07-30T05:00:00.043000,0.042999982833862305,True,
1785388500.0,2026-07-30T05:15:00,1785388500.014,2026-07-30T05:15:00.014000,0.01399993896484375,True,
1785389400.0,2026-07-30T05:30:00,1785389400.161,2026-07-30T05:30:00.161000,0.16100001335144043,True,
1785390300.0,2026-07-30T05:45:00,1785390300.073,2026-07-30T05:45:00.073000,0.07299995422363281,True,
1785391200.0,2026-07-30T06:00:00,1785391200.123,2026-07-30T06:00:00.123000,0.12299990653991699,True,
1785392100.0,2026-07-30T06:15:00,1785392100.175,2026-07-30T06:15:00.175000,0.17499995231628418,True,
1785393000.0,2026-07-30T06:30:00,1785393000.031,2026-07-30T06:30:00.031000,0.03099989891052246,True,
1785393900.0,2026-07-30T06:45:00,1785393900.214,2026-07-30T06:45:00.214000,0.21399998664855957,True,
1785394800.0,2026-07-30T07:00:00,1785394800.01,2026-07-30T07:00:00.010000,0.009999990463256836,True,
1785395700.0,2026-07-30T07:15:00,1785395700.028,2026-07-30T07:15:00.028000,0.0280001163482666,True,
1785396600.0,2026-07-30T07:30:00,1785396600.045,2026-07-30T07:30:00.045000,0.04500007629394531,True,
1785397500.0,2026-07-30T07:45:00,1785397500.201,2026-07-30T07:45:00.201000,0.20099997520446777,True,
1785398400.0,2026-07-30T08:00:00,1785398400.004,2026-07-30T08:00:00.004000,0.003999948501586914,True,
1785399300.0,2026-07-30T08:15:00,1785399300.2,2026-07-30T08:15:00.200000,0.20000004768371582,True,
1785400200.0,2026-07-30T08:30:00,1785400200.175,2026-07-30T08:30:00.175000,0.17499995231628418,True,
1785401100.0,2026-07-30T08:45:00,1785401100.217,2026-07-30T08:45:00.217000,0.21700000762939453,True,
1785402000.0,2026-07-30T09:00:00,1785402000.179,2026-07-30T09:00:00.179000,0.1789999008178711,True,
1785402900.0,2026-07-30T09:15:00,1785402900.091,2026-07-30T09:15:00.091000,0.09100008010864258,True,
1785403800.0,2026-07-30T09:30:00,1785403800.069,2026-07-30T09:30:00.069000,0.0690000057220459,True,
1785404700.0,2026-07-30T09:45:00,1785404700.046,2026-07-30T09:45:00.046000,0.046000003814697266,True,
1785405600.0,2026-07-30T10:00:00,1785405600.033,2026-07-30T10:00:00.033000,0.03299999237060547,True,
1785406500.0,2026-07-30T10:15:00,1785406500.073,2026-07-30T10:15:00.073000,0.07299995422363281,True,
1785407400.0,2026-07-30T10:30:00,1785407400.157,2026-07-30T10:30:00.157000,0.15700006484985352,True,
1785408300.0,2026-07-30T10:45:00,1785408300.07,2026-07-30T10:45:00.070000,0.06999993324279785,True,
1785409200.0,2026-07-30T11:00:00,1785409200.001,2026-07-30T11:00:00.001000,0.0009999275207519531,True,
1785410100.0,2026-07-30T11:15:00,1785410100.001,2026-07-30T11:15:00.001000,0.0009999275207519531,True,
1785411000.0,2026-07-30T11:30:00,1785411000.011,2026-07-30T11:30:00.011000,0.010999917984008789,True,
1785411900.0,2026-07-30T11:45:00,1785411900.233,2026-07-30T11:45:00.233000,0.2330000400543213,True,
1785412800.0,2026-07-30T12:00:00,1785412800.042,2026-07-30T12:00:00.042000,0.04200005531311035,True,
1785413700.0,2026-07-30T12:15:00,1785413700.147,2026-07-30T12:15:00.147000,0.14700007438659668,True,
1785414600.0,2026-07-30T12:30:00,1785414600.002,2026-07-30T12:30:00.002000,0.002000093460083008,True,
1785415500.0,2026-07-30T12:45:00,1785415500.009,2026-07-30T12:45:00.009000,0.009000062942504883,True,
1785416400.0,2026-07-30T13:00:00,1785416400.974,2026-07-30T13:00:00.974000,0.9739999771118164,True,
1785417300.0,2026-07-30T13:15:00,1785417300.08,2026-07-30T13:15:00.080000,0.07999992370605469,True,
1785418200.0,2026-07-30T13:30:00,1785418200.167,2026-07-30T13:30:00.167000,0.16700005531311035,True,
1785419100.0,2026-07-30T13:45:00,1785419100.02,2026-07-30T13:45:00.020000,0.019999980926513672,True,
1785420000.0,2026-07-30T14:00:00,1785420000.007,2026-07-30T14:00:00.007000,0.006999969482421875,True,
1785420900.0,2026-07-30T14:15:00,1785420900.178,2026-07-30T14:15:00.178000,0.17799997329711914,True,
1785421800.0,2026-07-30T14:30:00,1785421800.021,2026-07-30T14:30:00.021000,0.020999908447265625,True,
1785422700.0,2026-07-30T14:45:00,1785422700.036,2026-07-30T14:45:00.036000,0.03600001335144043,True,
1785423600.0,2026-07-30T15:00:00,1785423600.135,2026-07-30T15:00:00.135000,0.13499999046325684,True,
1785424500.0,2026-07-30T15:15:00,1785424500.237,2026-07-30T15:15:00.237000,0.2369999885559082,True,
1785425400.0,2026-07-30T15:30:00,1785425400.082,2026-07-30T15:30:00.082000,0.0820000171661377,True,
1785426300.0,2026-07-30T15:45:00,1785426300.292,2026-07-30T15:45:00.292000,0.29200005531311035,True,
1785427200.0,2026-07-30T16:00:00,1785427200.01,2026-07-30T16:00:00.010000,0.009999990463256836,True,
1785428100.0,2026-07-30T16:15:00,1785428100.265,2026-07-30T16:15:00.265000,0.2650001049041748,True,
1785429000.0,2026-07-30T16:30:00,1785429000.156,2026-07-30T16:30:00.156000,0.15599989891052246,True,
1785429900.0,2026-07-30T16:45:00,1785429900.151,2026-07-30T16:45:00.151000,0.1510000228881836,True,
1785430800.0,2026-07-30T17:00:00,1785434405.971,2026-07-30T18:00:05.971000,3605.970999956131,True,corte_mantenimiento
1785431700.0,2026-07-30T17:15:00,1785434405.971,2026-07-30T18:00:05.971000,2705.970999956131,True,corte_mantenimiento
1785432600.0,2026-07-30T17:30:00,1785434405.971,2026-07-30T18:00:05.971000,1805.970999956131,True,corte_mantenimiento
1785433500.0,2026-07-30T17:45:00,1785434405.971,2026-07-30T18:00:05.971000,905.970999956131,True,corte_mantenimiento
1785434400.0,2026-07-30T18:00:00,1785434405.971,2026-07-30T18:00:05.971000,5.9709999561309814,True,
1785435300.0,2026-07-30T18:15:00,1785435300.155,2026-07-30T18:15:00.155000,0.1549999713897705,True,
1785436200.0,2026-07-30T18:30:00,1785436200.323,2026-07-30T18:30:00.323000,0.3229999542236328,True,
1785437100.0,2026-07-30T18:45:00,1785437100.498,2026-07-30T18:45:00.498000,0.497999906539917,True,
1785438000.0,2026-07-30T19:00:00,1785438000.226,2026-07-30T19:00:00.226000,0.22600007057189941,True,
1785438900.0,2026-07-30T19:15:00,1785438902.843,2026-07-30T19:15:02.843000,2.8429999351501465,True,
1785439800.0,2026-07-30T19:30:00,1785439800.142,2026-07-30T19:30:00.142000,0.1419999599456787,True,
1785440700.0,2026-07-30T19:45:00,1785440700.394,2026-07-30T19:45:00.394000,0.3940000534057617,True,
1785441600.0,2026-07-30T20:00:00,1785441600.122,2026-07-30T20:00:00.122000,0.12199997901916504,True,
1785442500.0,2026-07-30T20:15:00,1785442500.373,2026-07-30T20:15:00.373000,0.372999906539917,True,
1785443400.0,2026-07-30T20:30:00,1785443400.079,2026-07-30T20:30:00.079000,0.07899999618530273,True,
1785444300.0,2026-07-30T20:45:00,1785444300.079,2026-07-30T20:45:00.079000,0.07899999618530273,True,
1785445200.0,2026-07-30T21:00:00,1785445200.143,2026-07-30T21:00:00.143000,0.14299988746643066,True,
1785446100.0,2026-07-30T21:15:00,1785446100.0,2026-07-30T21:15:00,0.0,True,
1785447000.0,2026-07-30T21:30:00,1785447000.326,2026-07-30T21:30:00.326000,0.3259999752044678,True,
1785447900.0,2026-07-30T21:45:00,1785447900.19,2026-07-30T21:45:00.190000,0.19000005722045898,True,
1785448800.0,2026-07-30T22:00:00,1785448800.141,2026-07-30T22:00:00.141000,0.14100003242492676,True,
1785449700.0,2026-07-30T22:15:00,1785449701.139,2026-07-30T22:15:01.139000,1.1389999389648438,True,
1785450600.0,2026-07-30T22:30:00,1785450600.174,2026-07-30T22:30:00.174000,0.17400002479553223,True,
1785451500.0,2026-07-30T22:45:00,1785451500.034,2026-07-30T22:45:00.034000,0.03399991989135742,True,
1785452400.0,2026-07-30T23:00:00,1785452400.13,2026-07-30T23:00:00.130000,0.13000011444091797,True,
1785453300.0,2026-07-30T23:15:00,1785453300.21,2026-07-30T23:15:00.210000,0.21000003814697266,True,
1785454200.0,2026-07-30T23:30:00,1785454200.186,2026-07-30T23:30:00.186000,0.18600010871887207,True,
1785455100.0,2026-07-30T23:45:00,1785455100.183,2026-07-30T23:45:00.183000,0.1830000877380371,True,
1785456000.0,2026-07-31T00:00:00,1785456000.217,2026-07-31T00:00:00.217000,0.21700000762939453,True,
1785456900.0,2026-07-31T00:15:00,1785456900.005,2026-07-31T00:15:00.005000,0.005000114440917969,True,
1785457800.0,2026-07-31T00:30:00,1785457800.036,2026-07-31T00:30:00.036000,0.03600001335144043,True,
1785458700.0,2026-07-31T00:45:00,1785458700.579,2026-07-31T00:45:00.579000,0.5789999961853027,True,
1785459600.0,2026-07-31T01:00:00,1785459600.203,2026-07-31T01:00:00.203000,0.20300006866455078,True,
1785460500.0,2026-07-31T01:15:00,1785460500.281,2026-07-31T01:15:00.281000,0.28099989891052246,True,
1785461400.0,2026-07-31T01:30:00,1785461400.206,2026-07-31T01:30:00.206000,0.20600008964538574,True,
1785462300.0,2026-07-31T01:45:00,1785462301.019,2026-07-31T01:45:01.019000,1.0190000534057617,True,
1785463200.0,2026-07-31T02:00:00,1785463200.046,2026-07-31T02:00:00.046000,0.046000003814697266,True,
1785464100.0,2026-07-31T02:15:00,1785464100.155,2026-07-31T02:15:00.155000,0.1549999713897705,True,
1785465000.0,2026-07-31T02:30:00,1785465000.056,2026-07-31T02:30:00.056000,0.0559999942779541,True,
1785465900.0,2026-07-31T02:45:00,1785465900.03,2026-07-31T02:45:00.030000,0.029999971389770508,True,
1785466800.0,2026-07-31T03:00:00,1785466800.162,2026-07-31T03:00:00.162000,0.16199994087219238,True,
1785467700.0,2026-07-31T03:15:00,1785467700.202,2026-07-31T03:15:00.202000,0.20199990272521973,True,
1785468600.0,2026-07-31T03:30:00,1785468600.112,2026-07-31T03:30:00.112000,0.1119999885559082,True,
1785469500.0,2026-07-31T03:45:00,1785469500.193,2026-07-31T03:45:00.193000,0.19300007820129395,True,
1785470400.0,2026-07-31T04:00:00,1785470400.144,2026-07-31T04:00:00.144000,0.14400005340576172,True,
1785471300.0,2026-07-31T04:15:00,1785471300.162,2026-07-31T04:15:00.162000,0.16199994087219238,True,
1785472200.0,2026-07-31T04:30:00,1785472200.117,2026-07-31T04:30:00.117000,0.11700010299682617,True,
1785473100.0,2026-07-31T04:45:00,1785473100.015,2026-07-31T04:45:00.015000,0.015000104904174805,True,
1785474000.0,2026-07-31T05:00:00,1785474000.135,2026-07-31T05:00:00.135000,0.13499999046325684,True,
1785474900.0,2026-07-31T05:15:00,1785474900.152,2026-07-31T05:15:00.152000,0.15199995040893555,True,
1785475800.0,2026-07-31T05:30:00,1785475800.007,2026-07-31T05:30:00.007000,0.006999969482421875,True,
1785476700.0,2026-07-31T05:45:00,1785476700.25,2026-07-31T05:45:00.250000,0.25,True,
1785477600.0,2026-07-31T06:00:00,1785477600.141,2026-07-31T06:00:00.141000,0.14100003242492676,True,
1785478500.0,2026-07-31T06:15:00,1785478500.183,2026-07-31T06:15:00.183000,0.1830000877380371,True,
1785479400.0,2026-07-31T06:30:00,1785479400.179,2026-07-31T06:30:00.179000,0.1789999008178711,True,
1785480300.0,2026-07-31T06:45:00,1785480300.235,2026-07-31T06:45:00.235000,0.2349998950958252,True,
1785481200.0,2026-07-31T07:00:00,1785481200.155,2026-07-31T07:00:00.155000,0.1549999713897705,True,
1785482100.0,2026-07-31T07:15:00,1785482100.177,2026-07-31T07:15:00.177000,0.1770000457763672,True,
1785483000.0,2026-07-31T07:30:00,1785483000.226,2026-07-31T07:30:00.226000,0.22600007057189941,True,
1785483900.0,2026-07-31T07:45:00,1785483900.914,2026-07-31T07:45:00.914000,0.9140000343322754,True,
1785484800.0,2026-07-31T08:00:00,1785484800.118,2026-07-31T08:00:00.118000,0.11800003051757812,True,
1785485700.0,2026-07-31T08:15:00,1785485700.177,2026-07-31T08:15:00.177000,0.1770000457763672,True,
1785486600.0,2026-07-31T08:30:00,1785486600.087,2026-07-31T08:30:00.087000,0.08699989318847656,True,
1785487500.0,2026-07-31T08:45:00,1785487500.181,2026-07-31T08:45:00.181000,0.1809999942779541,True,
1785488400.0,2026-07-31T09:00:00,1785488400.166,2026-07-31T09:00:00.166000,0.1659998893737793,True,
1785489300.0,2026-07-31T09:15:00,1785489300.076,2026-07-31T09:15:00.076000,0.07599997520446777,True,
1785490200.0,2026-07-31T09:30:00,1785490200.15,2026-07-31T09:30:00.150000,0.15000009536743164,True,
1785491100.0,2026-07-31T09:45:00,1785491100.02,2026-07-31T09:45:00.020000,0.019999980926513672,True,
1785492000.0,2026-07-31T10:00:00,1785492000.072,2026-07-31T10:00:00.072000,0.07200002670288086,True,
1785492900.0,2026-07-31T10:15:00,1785492900.061,2026-07-31T10:15:00.061000,0.06100010871887207,True,
1785493800.0,2026-07-31T10:30:00,1785493800.016,2026-07-31T10:30:00.016000,0.016000032424926758,True,
1785494700.0,2026-07-31T10:45:00,1785494700.194,2026-07-31T10:45:00.194000,0.1940000057220459,True,
1785495600.0,2026-07-31T11:00:00,1785495600.165,2026-07-31T11:00:00.165000,0.16499996185302734,True,
1785496500.0,2026-07-31T11:15:00,1785496500.002,2026-07-31T11:15:00.002000,0.002000093460083008,True,
1785497400.0,2026-07-31T11:30:00,1785497400.068,2026-07-31T11:30:00.068000,0.06800007820129395,True,
1785498300.0,2026-07-31T11:45:00,1785498300.167,2026-07-31T11:45:00.167000,0.16700005531311035,True,
1785499200.0,2026-07-31T12:00:00,1785499200.141,2026-07-31T12:00:00.141000,0.14100003242492676,True,
1785500100.0,2026-07-31T12:15:00,1785500100.035,2026-07-31T12:15:00.035000,0.03500008583068848,True,
1785501000.0,2026-07-31T12:30:00,1785501000.142,2026-07-31T12:30:00.142000,0.1419999599456787,True,
1785501900.0,2026-07-31T12:45:00,1785501900.13,2026-07-31T12:45:00.130000,0.13000011444091797,True,
1785502800.0,2026-07-31T13:00:00,1785502800.011,2026-07-31T13:00:00.011000,0.010999917984008789,True,
1785503700.0,2026-07-31T13:15:00,1785503700.005,2026-07-31T13:15:00.005000,0.005000114440917969,True,
1785504600.0,2026-07-31T13:30:00,1785504600.102,2026-07-31T13:30:00.102000,0.10199999809265137,True,
1785505500.0,2026-07-31T13:45:00,1785505500.266,2026-07-31T13:45:00.266000,0.26600003242492676,True,
1785506400.0,2026-07-31T14:00:00,1785506400.009,2026-07-31T14:00:00.009000,0.009000062942504883,True,
1785507300.0,2026-07-31T14:15:00,1785507300.112,2026-07-31T14:15:00.112000,0.1119999885559082,True,
1785508200.0,2026-07-31T14:30:00,1785508200.227,2026-07-31T14:30:00.227000,0.22699999809265137,True,
1785509100.0,2026-07-31T14:45:00,1785509100.52,2026-07-31T14:45:00.520000,0.5199999809265137,True,
1785510000.0,2026-07-31T15:00:00,1785510000.159,2026-07-31T15:00:00.159000,0.15899991989135742,True,
1785510900.0,2026-07-31T15:15:00,1785510900.178,2026-07-31T15:15:00.178000,0.17799997329711914,True,
1785511800.0,2026-07-31T15:30:00,1785511800.198,2026-07-31T15:30:00.198000,0.1979999542236328,True,
1785512700.0,2026-07-31T15:45:00,1785512700.157,2026-07-31T15:45:00.157000,0.15700006484985352,True,
1785513600.0,2026-07-31T16:00:00,1785513600.047,2026-07-31T16:00:00.047000,0.04699993133544922,True,
1785514500.0,2026-07-31T16:15:00,1785514500.014,2026-07-31T16:15:00.014000,0.01399993896484375,True,
1785515400.0,2026-07-31T16:30:00,1785515400.115,2026-07-31T16:30:00.115000,0.11500000953674316,True,
1785516300.0,2026-07-31T16:45:00,1785516300.117,2026-07-31T16:45:00.117000,0.11700010299682617,True,
1785517200.0,2026-07-31T17:00:00,1785693605.896,2026-08-02T18:00:05.896000,176405.89599990845,True,corte_mantenimiento
1785518100.0,2026-07-31T17:15:00,1785693605.896,2026-08-02T18:00:05.896000,175505.89599990845,True,corte_mantenimiento
1785519000.0,2026-07-31T17:30:00,1785693605.896,2026-08-02T18:00:05.896000,174605.89599990845,True,corte_mantenimiento
1785519900.0,2026-07-31T17:45:00,1785693605.896,2026-08-02T18:00:05.896000,173705.89599990845,True,corte_mantenimiento
1785520800.0,2026-07-31T18:00:00,1785693605.896,2026-08-02T18:00:05.896000,172805.89599990845,True,corte_mantenimiento
1785521700.0,2026-07-31T18:15:00,1785693605.896,2026-08-02T18:00:05.896000,171905.89599990845,True,corte_mantenimiento
1785522600.0,2026-07-31T18:30:00,1785693605.896,2026-08-02T18:00:05.896000,171005.89599990845,True,corte_mantenimiento
1785523500.0,2026-07-31T18:45:00,1785693605.896,2026-08-02T18:00:05.896000,170105.89599990845,True,corte_mantenimiento
1785524400.0,2026-07-31T19:00:00,1785693605.896,2026-08-02T18:00:05.896000,169205.89599990845,True,fin_de_semana
1785525300.0,2026-07-31T19:15:00,1785693605.896,2026-08-02T18:00:05.896000,168305.89599990845,True,fin_de_semana
1785526200.0,2026-07-31T19:30:00,1785693605.896,2026-08-02T18:00:05.896000,167405.89599990845,True,fin_de_semana
1785527100.0,2026-07-31T19:45:00,1785693605.896,2026-08-02T18:00:05.896000,166505.89599990845,True,fin_de_semana
1785528000.0,2026-07-31T20:00:00,1785693605.896,2026-08-02T18:00:05.896000,165605.89599990845,True,fin_de_semana
1785528900.0,2026-07-31T20:15:00,1785693605.896,2026-08-02T18:00:05.896000,164705.89599990845,True,fin_de_semana
1785529800.0,2026-07-31T20:30:00,1785693605.896,2026-08-02T18:00:05.896000,163805.89599990845,True,fin_de_semana
1785530700.0,2026-07-31T20:45:00,1785693605.896,2026-08-02T18:00:05.896000,162905.89599990845,True,fin_de_semana
1785531600.0,2026-07-31T21:00:00,1785693605.896,2026-08-02T18:00:05.896000,162005.89599990845,True,fin_de_semana
1785532500.0,2026-07-31T21:15:00,1785693605.896,2026-08-02T18:00:05.896000,161105.89599990845,True,fin_de_semana
1785533400.0,2026-07-31T21:30:00,1785693605.896,2026-08-02T18:00:05.896000,160205.89599990845,True,fin_de_semana
1785534300.0,2026-07-31T21:45:00,1785693605.896,2026-08-02T18:00:05.896000,159305.89599990845,True,fin_de_semana
1785535200.0,2026-07-31T22:00:00,1785693605.896,2026-08-02T18:00:05.896000,158405.89599990845,True,fin_de_semana
1785536100.0,2026-07-31T22:15:00,1785693605.896,2026-08-02T18:00:05.896000,157505.89599990845,True,fin_de_semana
1785537000.0,2026-07-31T22:30:00,1785693605.896,2026-08-02T18:00:05.896000,156605.89599990845,True,fin_de_semana
1785537900.0,2026-07-31T22:45:00,1785693605.896,2026-08-02T18:00:05.896000,155705.89599990845,True,fin_de_semana
1785538800.0,2026-07-31T23:00:00,1785693605.896,2026-08-02T18:00:05.896000,154805.89599990845,True,fin_de_semana
1785539700.0,2026-07-31T23:15:00,1785693605.896,2026-08-02T18:00:05.896000,153905.89599990845,True,fin_de_semana
1785540600.0,2026-07-31T23:30:00,1785693605.896,2026-08-02T18:00:05.896000,153005.89599990845,True,fin_de_semana
1785541500.0,2026-07-31T23:45:00,1785693605.896,2026-08-02T18:00:05.896000,152105.89599990845,True,fin_de_semana
1785542400.0,2026-08-01T00:00:00,1785693605.896,2026-08-02T18:00:05.896000,151205.89599990845,True,fin_de_semana
1785543300.0,2026-08-01T00:15:00,1785693605.896,2026-08-02T18:00:05.896000,150305.89599990845,True,fin_de_semana
1785544200.0,2026-08-01T00:30:00,1785693605.896,2026-08-02T18:00:05.896000,149405.89599990845,True,fin_de_semana
1785545100.0,2026-08-01T00:45:00,1785693605.896,2026-08-02T18:00:05.896000,148505.89599990845,True,fin_de_semana
1785546000.0,2026-08-01T01:00:00,1785693605.896,2026-08-02T18:00:05.896000,147605.89599990845,True,fin_de_semana
1785546900.0,2026-08-01T01:15:00,1785693605.896,2026-08-02T18:00:05.896000,146705.89599990845,True,fin_de_semana
1785547800.0,2026-08-01T01:30:00,1785693605.896,2026-08-02T18:00:05.896000,145805.89599990845,True,fin_de_semana
1785548700.0,2026-08-01T01:45:00,1785693605.896,2026-08-02T18:00:05.896000,144905.89599990845,True,fin_de_semana
1785549600.0,2026-08-01T02:00:00,1785693605.896,2026-08-02T18:00:05.896000,144005.89599990845,True,fin_de_semana
1785550500.0,2026-08-01T02:15:00,1785693605.896,2026-08-02T18:00:05.896000,143105.89599990845,True,fin_de_semana
1785551400.0,2026-08-01T02:30:00,1785693605.896,2026-08-02T18:00:05.896000,142205.89599990845,True,fin_de_semana
1785552300.0,2026-08-01T02:45:00,1785693605.896,2026-08-02T18:00:05.896000,141305.89599990845,True,fin_de_semana
1785553200.0,2026-08-01T03:00:00,1785693605.896,2026-08-02T18:00:05.896000,140405.89599990845,True,fin_de_semana
1785554100.0,2026-08-01T03:15:00,1785693605.896,2026-08-02T18:00:05.896000,139505.89599990845,True,fin_de_semana
1785555000.0,2026-08-01T03:30:00,1785693605.896,2026-08-02T18:00:05.896000,138605.89599990845,True,fin_de_semana
1785555900.0,2026-08-01T03:45:00,1785693605.896,2026-08-02T18:00:05.896000,137705.89599990845,True,fin_de_semana
1785556800.0,2026-08-01T04:00:00,1785693605.896,2026-08-02T18:00:05.896000,136805.89599990845,True,fin_de_semana
1785557700.0,2026-08-01T04:15:00,1785693605.896,2026-08-02T18:00:05.896000,135905.89599990845,True,fin_de_semana
1785558600.0,2026-08-01T04:30:00,1785693605.896,2026-08-02T18:00:05.896000,135005.89599990845,True,fin_de_semana
