strategy,t_in,ficha,reason,net_067lot_clp
S7-TPNONE,2026-05-03T23:15:00,F2,EXIT_INITSL,-448002.87
S7-TPNONE,2026-05-03T23:15:00,F3,EXIT_INITSL,-448002.87
S7-TPNONE,2026-05-04T19:45:00,F1,EXIT_INITSL,-569101.68
S7-TPNONE,2026-05-04T19:45:00,F2,EXIT_INITSL,-569101.68
S7-TPNONE,2026-05-04T19:45:00,F3,EXIT_INITSL,-569101.68
S7-TPNONE,2026-05-05T01:15:00,F1,EXIT_INITSL,35764.93
S7-TPNONE,2026-05-05T01:15:00,F2,EXIT_INITSL,35764.93
S7-TPNONE,2026-05-05T01:15:00,F3,EXIT_INITSL,35764.93
S7-TPNONE,2026-05-05T02:45:00,F1,EXIT_INITSL,-11921.64
S7-TPNONE,2026-05-05T02:45:00,F2,EXIT_INITSL,-11921.64
S7-TPNONE,2026-05-05T02:45:00,F3,EXIT_INITSL,-11921.64
S7-TPNONE,2026-05-05T19:00:00,F1,EXIT_INITSL,5238621.79
S7-TPNONE,2026-05-05T19:00:00,F2,EXIT_INITSL,5238621.79
S7-TPNONE,2026-05-05T19:00:00,F3,EXIT_INITSL,5238621.79
S7-TPNONE,2026-05-06T17:00:00,F1,EXIT_INITSL,-254119.28
S7-TPNONE,2026-05-06T17:00:00,F2,EXIT_INITSL,-254119.28
S7-TPNONE,2026-05-06T17:00:00,F3,EXIT_INITSL,-254119.28
S7-TPNONE,2026-05-06T21:15:00,F1,EXIT_INITSL,-432316.5
S7-TPNONE,2026-05-06T21:15:00,F2,EXIT_INITSL,-432316.5
S7-TPNONE,2026-05-06T21:15:00,F3,EXIT_INITSL,-432316.5
S7-TPNONE,2026-05-07T01:45:00,F1,EXIT_INITSL,2013503.1
S7-TPNONE,2026-05-07T01:45:00,F2,EXIT_INITSL,2013503.1
S7-TPNONE,2026-05-07T01:45:00,F3,EXIT_INITSL,2013503.1
S7-TPNONE,2026-05-07T21:15:00,F1,EXIT_INITSL,135530.28
S7-TPNONE,2026-05-07T21:15:00,F2,EXIT_INITSL,135530.28
S7-TPNONE,2026-05-07T21:15:00,F3,EXIT_INITSL,135530.28
S7-TPNONE,2026-05-08T02:30:00,F1,EXIT_INITSL,-925496.12
S7-TPNONE,2026-05-08T02:30:00,F2,EXIT_INITSL,-925496.12
S7-TPNONE,2026-05-08T02:30:00,F3,EXIT_INITSL,-925496.12
S7-TPNONE,2026-05-10T21:00:00,F1,EXIT_TRAIL,-577258.6
S7-TPNONE,2026-05-10T21:00:00,F2,EXIT_TRAIL,-577258.6
S7-TPNONE,2026-05-10T21:00:00,F3,EXIT_TRAIL,-577258.6
S7-TPNONE,2026-05-10T21:30:00,F1,EXIT_INITSL,-896005.74
S7-TPNONE,2026-05-10T21:30:00,F2,EXIT_INITSL,-896005.74
S7-TPNONE,2026-05-10T21:30:00,F3,EXIT_INITSL,-896005.74
S7-TPNONE,2026-05-10T22:00:00,F1,EXIT_INITSL,-596709.71
S7-TPNONE,2026-05-10T22:00:00,F2,EXIT_INITSL,-596709.71
S7-TPNONE,2026-05-10T22:00:00,F3,EXIT_INITSL,-596709.71
S7-TPNONE,2026-05-10T23:00:00,F1,EXIT_INITSL,1114360.08
S7-TPNONE,2026-05-10T23:00:00,F2,EXIT_INITSL,1114360.08
S7-TPNONE,2026-05-10T23:00:00,F3,EXIT_INITSL,1114360.08
S7-TPNONE,2026-05-11T21:30:00,F1,EXIT_INITSL,868397.72
S7-TPNONE,2026-05-11T21:30:00,F2,EXIT_INITSL,868397.72
S7-TPNONE,2026-05-11T21:30:00,F3,EXIT_INITSL,868397.72
S7-TPNONE,2026-05-12T02:00:00,F1,EXIT_INITSL,842672.06
S7-TPNONE,2026-05-12T02:00:00,F2,EXIT_INITSL,842672.06
S7-TPNONE,2026-05-12T02:00:00,F3,EXIT_INITSL,842672.06
S7-TPNONE,2026-05-13T01:45:00,F1,EXIT_INITSL,-680161.22
S7-TPNONE,2026-05-13T01:45:00,F2,EXIT_INITSL,-680161.22
S7-TPNONE,2026-05-13T01:45:00,F3,EXIT_INITSL,-680161.22
S7-TPNONE,2026-05-13T21:00:00,F1,EXIT_TRAIL,-1035928.21
S7-TPNONE,2026-05-13T21:00:00,F2,EXIT_TRAIL,-1035928.21
S7-TPNONE,2026-05-13T21:00:00,F3,EXIT_TRAIL,-1035928.21
S7-TPNONE,2026-05-13T21:45:00,F1,EXIT_INITSL,-426669.4
S7-TPNONE,2026-05-13T21:45:00,F2,EXIT_INITSL,-426669.4
S7-TPNONE,2026-05-13T21:45:00,F3,EXIT_INITSL,-426669.4
S7-TPNONE,2026-05-13T23:00:00,F1,EXIT_INITSL,228393.62
S7-TPNONE,2026-05-13T23:00:00,F2,EXIT_INITSL,228393.62
S7-TPNONE,2026-05-13T23:00:00,F3,EXIT_INITSL,228393.62
S7-TPNONE,2026-05-14T00:30:00,F1,EXIT_INITSL,-284864.57
S7-TPNONE,2026-05-14T00:30:00,F2,EXIT_INITSL,-284864.57
S7-TPNONE,2026-05-14T00:30:00,F3,EXIT_INITSL,-284864.57
S7-TPNONE,2026-05-14T02:45:00,F1,EXIT_INITSL,287374.39
S7-TPNONE,2026-05-14T02:45:00,F2,EXIT_INITSL,287374.39
S7-TPNONE,2026-05-14T02:45:00,F3,EXIT_INITSL,287374.39
S7-TPNONE,2026-05-14T19:45:00,F1,EXIT_INITSL,166903.03
S7-TPNONE,2026-05-14T19:45:00,F2,EXIT_INITSL,166903.03
S7-TPNONE,2026-05-14T19:45:00,F3,EXIT_INITSL,166903.03
S7-TPNONE,2026-05-14T20:30:00,F1,EXIT_INITSL,84706.43
S7-TPNONE,2026-05-14T20:30:00,F2,EXIT_INITSL,84706.43
S7-TPNONE,2026-05-14T20:30:00,F3,EXIT_INITSL,84706.43
S7-TPNONE,2026-05-15T00:30:00,F1,EXIT_INITSL,2208014.14
S7-TPNONE,2026-05-15T00:30:00,F2,EXIT_INITSL,2208014.14
S7-TPNONE,2026-05-15T00:30:00,F3,EXIT_INITSL,2208014.14
S7-TPNONE,2026-05-17T19:15:00,F1,EXIT_INITSL,2556879.12
S7-TPNONE,2026-05-17T19:15:00,F2,EXIT_INITSL,2556879.12
S7-TPNONE,2026-05-17T19:15:00,F3,EXIT_INITSL,2556879.12
S7-TPNONE,2026-05-17T21:15:00,F1,EXIT_INITSL,-1308243.68
S7-TPNONE,2026-05-17T21:15:00,F2,EXIT_INITSL,-1308243.68
S7-TPNONE,2026-05-17T21:15:00,F3,EXIT_INITSL,-1308243.68
S7-TPNONE,2026-05-17T23:45:00,F1,EXIT_INITSL,-939300.14
S7-TPNONE,2026-05-17T23:45:00,F2,EXIT_INITSL,-939300.14
S7-TPNONE,2026-05-17T23:45:00,F3,EXIT_INITSL,-939300.14
S7-TPNONE,2026-05-18T02:00:00,F1,EXIT_INITSL,-1167066.3
S7-TPNONE,2026-05-18T02:00:00,F2,EXIT_INITSL,-1167066.3
S7-TPNONE,2026-05-18T02:00:00,F3,EXIT_INITSL,-1167066.3
S7-TPNONE,2026-05-18T21:45:00,F1,EXIT_INITSL,-930515.76
S7-TPNONE,2026-05-18T21:45:00,F2,EXIT_INITSL,-930515.76
S7-TPNONE,2026-05-18T21:45:00,F3,EXIT_INITSL,-930515.76
S7-TPNONE,2026-05-19T21:30:00,F1,EXIT_INITSL,42039.49
S7-TPNONE,2026-05-19T21:30:00,F2,EXIT_INITSL,42039.49
S7-TPNONE,2026-05-19T21:30:00,F3,EXIT_INITSL,42039.49
S7-TPNONE,2026-05-19T22:15:00,F1,EXIT_INITSL,688318.14
S7-TPNONE,2026-05-19T22:15:00,F2,EXIT_INITSL,688318.14
S7-TPNONE,2026-05-19T22:15:00,F3,EXIT_INITSL,688318.14
S7-TPNONE,2026-05-20T02:45:00,F1,EXIT_INITSL,-897888.1
S7-TPNONE,2026-05-20T02:45:00,F2,EXIT_INITSL,-897888.1
S7-TPNONE,2026-05-20T02:45:00,F3,EXIT_INITSL,-897888.1
S7-TPNONE,2026-05-20T18:45:00,F1,EXIT_INITSL,-259138.92
S7-TPNONE,2026-05-20T18:45:00,F2,EXIT_INITSL,-259138.92
S7-TPNONE,2026-05-20T18:45:00,F3,EXIT_INITSL,-259138.92
S7-TPNONE,2026-05-20T21:00:00,F1,EXIT_INITSL,766750.01
S7-TPNONE,2026-05-20T21:00:00,F2,EXIT_INITSL,766750.01
S7-TPNONE,2026-05-20T21:00:00,F3,EXIT_INITSL,766750.01
S7-TPNONE,2026-05-20T22:30:00,F1,EXIT_INITSL,14431.47
S7-TPNONE,2026-05-20T22:30:00,F2,EXIT_INITSL,14431.47
S7-TPNONE,2026-05-20T22:30:00,F3,EXIT_INITSL,14431.47
S7-TPNONE,2026-05-21T20:45:00,F1,EXIT_TRAIL,-752946.0
S7-TPNONE,2026-05-21T20:45:00,F2,EXIT_TRAIL,-752946.0
S7-TPNONE,2026-05-21T20:45:00,F3,EXIT_TRAIL,-752946.0
S7-TPNONE,2026-05-21T22:30:00,F1,EXIT_INITSL,-264786.01
S7-TPNONE,2026-05-21T22:30:00,F2,EXIT_INITSL,-264786.01
S7-TPNONE,2026-05-21T22:30:00,F3,EXIT_INITSL,-264786.01
S7-TPNONE,2026-05-22T01:00:00,F1,EXIT_INITSL,-346982.62
S7-TPNONE,2026-05-22T01:00:00,F2,EXIT_INITSL,-346982.62
S7-TPNONE,2026-05-22T01:00:00,F3,EXIT_INITSL,-346982.62
S7-TPNONE,2026-05-22T02:00:00,F1,EXIT_INITSL,-707141.79
S7-TPNONE,2026-05-22T02:00:00,F2,EXIT_INITSL,-707141.79
S7-TPNONE,2026-05-22T02:00:00,F3,EXIT_INITSL,-707141.79
S7-TPNONE,2026-05-25T00:30:00,F1,EXIT_INITSL,-626200.09
S7-TPNONE,2026-05-25T00:30:00,F2,EXIT_INITSL,-626200.09
S7-TPNONE,2026-05-25T00:30:00,F3,EXIT_INITSL,-626200.09
S7-TPNONE,2026-05-25T18:45:00,F1,EXIT_INITSL,-181961.95
S7-TPNONE,2026-05-25T18:45:00,F2,EXIT_INITSL,-181961.95
S7-TPNONE,2026-05-25T18:45:00,F3,EXIT_INITSL,-181961.95
S7-TPNONE,2026-05-26T00:30:00,F1,EXIT_INITSL,-1882.36
S7-TPNONE,2026-05-26T00:30:00,F2,EXIT_INITSL,-1882.36
S7-TPNONE,2026-05-26T00:30:00,F3,EXIT_INITSL,-1882.36
S7-TPNONE,2026-05-26T03:00:00,F1,EXIT_INITSL,-52078.76
S7-TPNONE,2026-05-26T03:00:00,F2,EXIT_INITSL,-52078.76
S7-TPNONE,2026-05-26T03:00:00,F3,EXIT_INITSL,-52078.76
S7-TPNONE,2026-05-26T19:00:00,F1,EXIT_INITSL,206432.69
S7-TPNONE,2026-05-26T19:00:00,F2,EXIT_INITSL,206432.69
S7-TPNONE,2026-05-26T19:00:00,F3,EXIT_INITSL,206432.69
S7-TPNONE,2026-05-26T21:45:00,F1,EXIT_INITSL,-3764.73
S7-TPNONE,2026-05-26T21:45:00,F2,EXIT_INITSL,-3764.73
S7-TPNONE,2026-05-26T21:45:00,F3,EXIT_INITSL,-3764.73
S7-TPNONE,2026-05-26T23:45:00,F1,EXIT_INITSL,-166903.03
S7-TPNONE,2026-05-26T23:45:00,F2,EXIT_INITSL,-166903.03
S7-TPNONE,2026-05-26T23:45:00,F3,EXIT_INITSL,-166903.03
S7-TPNONE,2026-05-27T01:45:00,F1,EXIT_INITSL,333806.06
S7-TPNONE,2026-05-27T01:45:00,F2,EXIT_INITSL,333806.06
S7-TPNONE,2026-05-27T01:45:00,F3,EXIT_INITSL,333806.06
S7-TPNONE,2026-05-27T20:45:00,F1,EXIT_INITSL,-335688.43
S7-TPNONE,2026-05-27T20:45:00,F2,EXIT_INITSL,-335688.43
S7-TPNONE,2026-05-27T20:45:00,F3,EXIT_INITSL,-335688.43
S7-TPNONE,2026-05-27T21:15:00,F1,EXIT_INITSL,3550140.39
S7-TPNONE,2026-05-27T21:15:00,F2,EXIT_INITSL,3550140.39
S7-TPNONE,2026-05-27T21:15:00,F3,EXIT_INITSL,3550140.39
S7-TPNONE,2026-05-28T20:00:00,F1,EXIT_TRAIL,608631.35
S7-TPNONE,2026-05-28T20:00:00,F2,EXIT_TRAIL,608631.35
S7-TPNONE,2026-05-28T20:00:00,F3,EXIT_TRAIL,608631.35
S7-TPNONE,2026-05-28T21:45:00,F1,EXIT_INITSL,-462434.33
S7-TPNONE,2026-05-28T21:45:00,F2,EXIT_INITSL,-462434.33
S7-TPNONE,2026-05-28T21:45:00,F3,EXIT_INITSL,-462434.33
S7-TPNONE,2026-05-29T00:00:00,F1,EXIT_INITSL,254746.73
S7-TPNONE,2026-05-29T00:00:00,F2,EXIT_INITSL,254746.73
S7-TPNONE,2026-05-29T00:00:00,F3,EXIT_INITSL,254746.73
S7-TPNONE,2026-05-29T02:30:00,F1,EXIT_INITSL,-306825.5
S7-TPNONE,2026-05-29T02:30:00,F2,EXIT_INITSL,-306825.5
S7-TPNONE,2026-05-29T02:30:00,F3,EXIT_INITSL,-306825.5
S7-TPNONE,2026-05-31T19:00:00,F1,EXIT_INITSL,976319.98
S7-TPNONE,2026-05-31T19:00:00,F2,EXIT_INITSL,976319.98
S7-TPNONE,2026-05-31T19:00:00,F3,EXIT_INITSL,976319.98
S7-TPNONE,2026-06-01T02:45:00,F1,EXIT_INITSL,156863.75
S7-TPNONE,2026-06-01T02:45:00,F2,EXIT_INITSL,156863.75
S7-TPNONE,2026-06-01T02:45:00,F3,EXIT_INITSL,156863.75
S7-TPNONE,2026-06-01T18:15:00,F1,EXIT_INITSL,-357649.35
S7-TPNONE,2026-06-01T18:15:00,F2,EXIT_INITSL,-357649.35
S7-TPNONE,2026-06-01T18:15:00,F3,EXIT_INITSL,-357649.35
S7-TPNONE,2026-06-01T20:30:00,F1,EXIT_INITSL,-481257.99
S7-TPNONE,2026-06-01T20:30:00,F2,EXIT_INITSL,-481257.99
S7-TPNONE,2026-06-01T20:30:00,F3,EXIT_INITSL,-481257.99
S7-TPNONE,2026-06-01T21:15:00,F1,EXIT_INITSL,-633729.55
S7-TPNONE,2026-06-01T21:15:00,F2,EXIT_INITSL,-633729.55
S7-TPNONE,2026-06-01T21:15:00,F3,EXIT_INITSL,-633729.55
S7-TPNONE,2026-06-01T23:30:00,F1,EXIT_INITSL,1301341.67
S7-TPNONE,2026-06-01T23:30:00,F2,EXIT_INITSL,1301341.67
S7-TPNONE,2026-06-01T23:30:00,F3,EXIT_INITSL,1301341.67
S7-TPNONE,2026-06-02T02:30:00,F1,EXIT_INITSL,-254746.73
S7-TPNONE,2026-06-02T02:30:00,F2,EXIT_INITSL,-254746.73
S7-TPNONE,2026-06-02T02:30:00,F3,EXIT_INITSL,-254746.73
S7-TPNONE,2026-06-02T20:45:00,F1,EXIT_INITSL,-794985.48
S7-TPNONE,2026-06-02T20:45:00,F2,EXIT_INITSL,-794985.48
S7-TPNONE,2026-06-02T20:45:00,F3,EXIT_INITSL,-794985.48
S7-TPNONE,2026-06-02T21:15:00,F1,EXIT_INITSL,-339453.15
S7-TPNONE,2026-06-02T21:15:00,F2,EXIT_INITSL,-339453.15
S7-TPNONE,2026-06-02T21:15:00,F3,EXIT_INITSL,-339453.15
S7-TPNONE,2026-06-03T19:00:00,F1,EXIT_INITSL,228393.62
S7-TPNONE,2026-06-03T19:00:00,F2,EXIT_INITSL,228393.62
S7-TPNONE,2026-06-03T19:00:00,F3,EXIT_INITSL,228393.62
S7-TPNONE,2026-06-03T22:00:00,F1,EXIT_INITSL,-207060.15
S7-TPNONE,2026-06-03T22:00:00,F2,EXIT_INITSL,-207060.15
S7-TPNONE,2026-06-03T22:00:00,F3,EXIT_INITSL,-207060.15
S7-TPNONE,2026-06-04T19:00:00,F1,EXIT_INITSL,-222119.07
S7-TPNONE,2026-06-04T19:00:00,F2,EXIT_INITSL,-222119.07
S7-TPNONE,2026-06-04T19:00:00,F3,EXIT_INITSL,-222119.07
S7-TPNONE,2026-06-04T19:30:00,F1,EXIT_INITSL,552787.85
S7-TPNONE,2026-06-04T19:30:00,F2,EXIT_INITSL,552787.85
S7-TPNONE,2026-06-04T19:30:00,F3,EXIT_INITSL,552787.85
S7-TPNONE,2026-06-04T21:00:00,F1,EXIT_INITSL,-314982.41
S7-TPNONE,2026-06-04T21:00:00,F2,EXIT_INITSL,-314982.41
S7-TPNONE,2026-06-04T21:00:00,F3,EXIT_INITSL,-314982.41
S7-TPNONE,2026-06-04T22:45:00,F1,EXIT_INITSL,-242825.08
S7-TPNONE,2026-06-04T22:45:00,F2,EXIT_INITSL,-242825.08
S7-TPNONE,2026-06-04T22:45:00,F3,EXIT_INITSL,-242825.08
S7-TPNONE,2026-06-05T01:45:00,F1,EXIT_TRAIL,39529.67
S7-TPNONE,2026-06-05T01:45:00,F2,EXIT_TRAIL,39529.67
S7-TPNONE,2026-06-05T01:45:00,F3,EXIT_TRAIL,39529.67
S7-TPNONE,2026-06-07T18:30:00,F1,EXIT_INITSL,-1022124.19
S7-TPNONE,2026-06-07T18:30:00,F2,EXIT_INITSL,-1022124.19
S7-TPNONE,2026-06-07T18:30:00,F3,EXIT_INITSL,-1022124.19
S7-TPNONE,2026-06-07T19:15:00,F1,EXIT_INITSL,368316.08
S7-TPNONE,2026-06-07T19:15:00,F2,EXIT_INITSL,368316.08
S7-TPNONE,2026-06-07T19:15:00,F3,EXIT_INITSL,368316.08
S7-TPNONE,2026-06-07T21:15:00,F1,EXIT_TRAIL,18823.65
S7-TPNONE,2026-06-07T21:15:00,F2,EXIT_TRAIL,18823.65
S7-TPNONE,2026-06-07T21:15:00,F3,EXIT_TRAIL,18823.65
S7-TPNONE,2026-06-08T01:15:00,F1,EXIT_TRAIL,1012084.92
S7-TPNONE,2026-06-08T01:15:00,F2,EXIT_TRAIL,1012084.92
S7-TPNONE,2026-06-08T01:15:00,F3,EXIT_TRAIL,1012084.92
S7-TPNONE,2026-06-08T01:45:00,F1,EXIT_INITSL,-1021496.74
S7-TPNONE,2026-06-08T01:45:00,F2,EXIT_INITSL,-1021496.74
S7-TPNONE,2026-06-08T01:45:00,F3,EXIT_INITSL,-1021496.74
S7-TPNONE,2026-06-08T20:30:00,F1,EXIT_INITSL,-520160.19
S7-TPNONE,2026-06-08T20:30:00,F2,EXIT_INITSL,-520160.19
S7-TPNONE,2026-06-08T20:30:00,F3,EXIT_INITSL,-520160.19
S7-TPNONE,2026-06-08T23:45:00,F1,EXIT_INITSL,-453649.97
S7-TPNONE,2026-06-08T23:45:00,F2,EXIT_INITSL,-453649.97
S7-TPNONE,2026-06-08T23:45:00,F3,EXIT_INITSL,-453649.97
S7-TPNONE,2026-06-09T01:30:00,F1,EXIT_INITSL,426669.4
S7-TPNONE,2026-06-09T01:30:00,F2,EXIT_INITSL,426669.4
S7-TPNONE,2026-06-09T01:30:00,F3,EXIT_INITSL,426669.4
S7-TPNONE,2026-06-09T21:15:00,F1,EXIT_INITSL,956868.88
S7-TPNONE,2026-06-09T21:15:00,F2,EXIT_INITSL,956868.88
S7-TPNONE,2026-06-09T21:15:00,F3,EXIT_INITSL,956868.88
S7-TPNONE,2026-06-10T01:45:00,F1,EXIT_INITSL,414120.3
S7-TPNONE,2026-06-10T01:45:00,F2,EXIT_INITSL,414120.3
S7-TPNONE,2026-06-10T01:45:00,F3,EXIT_INITSL,414120.3
S7-TPNONE,2026-06-10T19:00:00,F1,EXIT_INITSL,-43921.85
S7-TPNONE,2026-06-10T19:00:00,F2,EXIT_INITSL,-43921.85
S7-TPNONE,2026-06-10T19:00:00,F3,EXIT_INITSL,-43921.85
S7-TPNONE,2026-06-10T21:15:00,F1,EXIT_INITSL,257256.55
S7-TPNONE,2026-06-10T21:15:00,F2,EXIT_INITSL,257256.55
S7-TPNONE,2026-06-10T21:15:00,F3,EXIT_INITSL,257256.55
S7-TPNONE,2026-06-10T22:45:00,F1,EXIT_INITSL,-1133183.73
S7-TPNONE,2026-06-10T22:45:00,F2,EXIT_INITSL,-1133183.73
S7-TPNONE,2026-06-10T22:45:00,F3,EXIT_INITSL,-1133183.73
S7-TPNONE,2026-06-11T00:15:00,F1,EXIT_INITSL,53333.67
S7-TPNONE,2026-06-11T00:15:00,F2,EXIT_INITSL,53333.67
S7-TPNONE,2026-06-11T00:15:00,F3,EXIT_INITSL,53333.67
S7-TPNONE,2026-06-11T02:45:00,F1,EXIT_INITSL,45176.76
S7-TPNONE,2026-06-11T02:45:00,F2,EXIT_INITSL,45176.76
S7-TPNONE,2026-06-11T02:45:00,F3,EXIT_INITSL,45176.76
S7-TPNONE,2026-06-11T21:15:00,F1,EXIT_INITSL,-522042.56
S7-TPNONE,2026-06-11T21:15:00,F2,EXIT_INITSL,-522042.56
S7-TPNONE,2026-06-11T21:15:00,F3,EXIT_INITSL,-522042.56
S7-TPNONE,2026-06-12T00:30:00,F1,EXIT_INITSL,421022.31
S7-TPNONE,2026-06-12T00:30:00,F2,EXIT_INITSL,421022.31
S7-TPNONE,2026-06-12T00:30:00,F3,EXIT_INITSL,421022.31
S7-TPNONE,2026-06-15T00:30:00,F1,EXIT_INITSL,-475610.89
S7-TPNONE,2026-06-15T00:30:00,F2,EXIT_INITSL,-475610.89
S7-TPNONE,2026-06-15T00:30:00,F3,EXIT_INITSL,-475610.89
S7-TPNONE,2026-06-15T20:30:00,F1,EXIT_INITSL,-557807.5
S7-TPNONE,2026-06-15T20:30:00,F2,EXIT_INITSL,-557807.5
S7-TPNONE,2026-06-15T20:30:00,F3,EXIT_INITSL,-557807.5
S7-TPNONE,2026-06-15T22:45:00,F1,EXIT_INITSL,-581650.78
S7-TPNONE,2026-06-15T22:45:00,F2,EXIT_INITSL,-581650.78
S7-TPNONE,2026-06-15T22:45:00,F3,EXIT_INITSL,-581650.78
S7-TPNONE,2026-06-15T23:30:00,F1,EXIT_INITSL,48314.03
S7-TPNONE,2026-06-15T23:30:00,F2,EXIT_INITSL,48314.03
S7-TPNONE,2026-06-15T23:30:00,F3,EXIT_INITSL,48314.03
S7-TPNONE,2026-06-16T03:00:00,F1,EXIT_INITSL,872162.45
S7-TPNONE,2026-06-16T03:00:00,F2,EXIT_INITSL,872162.45
S7-TPNONE,2026-06-16T03:00:00,F3,EXIT_INITSL,872162.45
S7-TPNONE,2026-06-16T19:00:00,F1,EXIT_INITSL,-308080.4
S7-TPNONE,2026-06-16T19:00:00,F2,EXIT_INITSL,-308080.4
S7-TPNONE,2026-06-16T19:00:00,F3,EXIT_INITSL,-308080.4
S7-TPNONE,2026-06-16T21:15:00,F1,EXIT_INITSL,-613023.54
S7-TPNONE,2026-06-16T21:15:00,F2,EXIT_INITSL,-613023.54
S7-TPNONE,2026-06-16T21:15:00,F3,EXIT_INITSL,-613023.54
S7-TPNONE,2026-06-16T22:00:00,F1,EXIT_INITSL,-372080.81
S7-TPNONE,2026-06-16T22:00:00,F2,EXIT_INITSL,-372080.81
S7-TPNONE,2026-06-16T22:00:00,F3,EXIT_INITSL,-372080.81
S7-TPNONE,2026-06-17T00:30:00,F1,EXIT_INITSL,-138040.1
S7-TPNONE,2026-06-17T00:30:00,F2,EXIT_INITSL,-138040.1
S7-TPNONE,2026-06-17T00:30:00,F3,EXIT_INITSL,-138040.1
S7-TPNONE,2026-06-17T01:15:00,F1,EXIT_INITSL,-475610.89
S7-TPNONE,2026-06-17T01:15:00,F2,EXIT_INITSL,-475610.89
S7-TPNONE,2026-06-17T01:15:00,F3,EXIT_INITSL,-475610.89
S7-TPNONE,2026-06-17T19:15:00,F1,EXIT_INITSL,1780089.83
S7-TPNONE,2026-06-17T19:15:00,F2,EXIT_INITSL,1780089.83
S7-TPNONE,2026-06-17T19:15:00,F3,EXIT_INITSL,1780089.83
S7-TPNONE,2026-06-18T00:45:00,F1,EXIT_INITSL,-926123.58
S7-TPNONE,2026-06-18T00:45:00,F2,EXIT_INITSL,-926123.58
S7-TPNONE,2026-06-18T00:45:00,F3,EXIT_INITSL,-926123.58
S7-TPNONE,2026-06-18T01:45:00,F1,EXIT_INITSL,3580885.69
S7-TPNONE,2026-06-18T01:45:00,F2,EXIT_INITSL,3580885.69
S7-TPNONE,2026-06-18T01:45:00,F3,EXIT_INITSL,3580885.69
S7-TPNONE,2026-06-18T18:15:00,F1,EXIT_INITSL,4594852.96
S7-TPNONE,2026-06-18T18:15:00,F2,EXIT_INITSL,4594852.96
S7-TPNONE,2026-06-18T18:15:00,F3,EXIT_INITSL,4594852.96
S7-TPNONE,2026-06-21T19:45:00,F1,EXIT_INITSL,-268550.74
S7-TPNONE,2026-06-21T19:45:00,F2,EXIT_INITSL,-268550.74
S7-TPNONE,2026-06-21T19:45:00,F3,EXIT_INITSL,-268550.74
S7-TPNONE,2026-06-22T01:00:00,F1,EXIT_INITSL,821966.05
S7-TPNONE,2026-06-22T01:00:00,F2,EXIT_INITSL,821966.05
S7-TPNONE,2026-06-22T01:00:00,F3,EXIT_INITSL,821966.05
S7-TPNONE,2026-06-22T19:45:00,F1,EXIT_INITSL,-512630.74
S7-TPNONE,2026-06-22T19:45:00,F2,EXIT_INITSL,-512630.74
S7-TPNONE,2026-06-22T19:45:00,F3,EXIT_INITSL,-512630.74
S7-TPNONE,2026-06-22T20:45:00,F1,EXIT_INITSL,-508866.0
S7-TPNONE,2026-06-22T20:45:00,F2,EXIT_INITSL,-508866.0
S7-TPNONE,2026-06-22T20:45:00,F3,EXIT_INITSL,-508866.0
S7-TPNONE,2026-06-23T01:00:00,F1,EXIT_INITSL,-816318.96
S7-TPNONE,2026-06-23T01:00:00,F2,EXIT_INITSL,-816318.96
S7-TPNONE,2026-06-23T01:00:00,F3,EXIT_INITSL,-816318.96
S7-TPNONE,2026-06-23T21:15:00,F1,EXIT_INITSL,-641886.46
S7-TPNONE,2026-06-23T21:15:00,F2,EXIT_INITSL,-641886.46
S7-TPNONE,2026-06-23T21:15:00,F3,EXIT_INITSL,-641886.46
S7-TPNONE,2026-06-23T22:15:00,F1,EXIT_INITSL,722200.71
S7-TPNONE,2026-06-23T22:15:00,F2,EXIT_INITSL,722200.71
S7-TPNONE,2026-06-23T22:15:00,F3,EXIT_INITSL,722200.71
S7-TPNONE,2026-06-24T02:15:00,F1,EXIT_INITSL,-933025.58
S7-TPNONE,2026-06-24T02:15:00,F2,EXIT_INITSL,-933025.58
S7-TPNONE,2026-06-24T02:15:00,F3,EXIT_INITSL,-933025.58
S7-TPNONE,2026-06-24T19:00:00,F1,EXIT_INITSL,-645023.74
S7-TPNONE,2026-06-24T19:00:00,F2,EXIT_INITSL,-645023.74
S7-TPNONE,2026-06-24T19:00:00,F3,EXIT_INITSL,-645023.74
S7-TPNONE,2026-06-24T19:45:00,F1,EXIT_INITSL,-889103.74
S7-TPNONE,2026-06-24T19:45:00,F2,EXIT_INITSL,-889103.74
S7-TPNONE,2026-06-24T19:45:00,F3,EXIT_INITSL,-889103.74
S7-TPNONE,2026-06-24T20:30:00,F1,EXIT_INITSL,-131138.1
S7-TPNONE,2026-06-24T20:30:00,F2,EXIT_INITSL,-131138.1
S7-TPNONE,2026-06-24T20:30:00,F3,EXIT_INITSL,-131138.1
S7-TPNONE,2026-06-24T21:45:00,F1,EXIT_INITSL,-163765.76
S7-TPNONE,2026-06-24T21:45:00,F2,EXIT_INITSL,-163765.76
S7-TPNONE,2026-06-24T21:45:00,F3,EXIT_INITSL,-163765.76
S7-TPNONE,2026-06-24T23:15:00,F1,EXIT_INITSL,-1178360.49
S7-TPNONE,2026-06-24T23:15:00,F2,EXIT_INITSL,-1178360.49
S7-TPNONE,2026-06-24T23:15:00,F3,EXIT_INITSL,-1178360.49
S7-TPNONE,2026-06-25T01:45:00,F1,EXIT_INITSL,-486277.62
